PID,Company Name,Order No,Item No,Customer No,Invoice No,Order Date,Invoice Date,Delivery Date,Rep ID,Sales,Cost,Margin,Quantity,Item Desc,PaymentMethod
73870,Lagozon Edutech Pvt Ltd,100896,10957,10015267,300900,05/21/2018,05/23/2018,05/26/2018,160,196,49,42,4,Just Right Chicken Soup,4
73434,Lagozon Edutech Pvt Ltd,100897,10714,10017036,309495,08/25/2018,08/27/2018,08/30/2018,117,473,59,16,8,Imagine Frozen Cheese Pizza,6
69819,Lagozon Edutech Pvt Ltd,100901,10714,10017036,309352,08/24/2018,08/26/2018,08/29/2018,117,118,30,8,4,Imagine Frozen Cheese Pizza,4
66820,Lagozon Edutech Pvt Ltd,100902,10714,10017036,309730,08/27/2018,08/29/2018,09/02/18,117,30,15,4,2,Imagine Frozen Cheese Pizza,10
66508,Lagozon Edutech Pvt Ltd,100903,10714,10017036,309601,08/26/2018,08/28/2018,08/31/2018,117,30,15,8,2,Imagine Frozen Cheese Pizza,5
85666,Lagozon Edutech Pvt Ltd,100906,10207,10013538,308216,08/11/18,08/13/2018,08/15/2018,170,2185,546,291,4,High Top Sweet Onion,4
83483,Lagozon Edutech Pvt Ltd,100917,10404,10015495,313373,10/08/18,10/10/18,10/13/2018,145,497600,1555,1115,320,Big Time Frozen Mushroom Pizza,9
75860,Lagozon Edutech Pvt Ltd,100924,10714,10021139,310522,09/04/18,09/06/18,09/09/18,112,118,30,8,4,Imagine Frozen Cheese Pizza,8
45895,Lagozon Edutech Pvt Ltd,100929,10844,10000469,301287,05/26/2018,05/28/2018,05/31/2018,142,186,93,52,2,Nationeel Chocolate Chip Cookies,2
46811,Lagozon Edutech Pvt Ltd,100930,10640,10019400,305271,07/07/18,07/09/18,07/11/18,119,8290605,76765,42716,108,Bravo Canned String Beans,6
48644,Lagozon Edutech Pvt Ltd,100937,10489,10020515,301748,05/29/2018,05/31/2018,06/03/18,143,5997,1499,1230,4,Tell Tale Onions,6
63449,Lagozon Edutech Pvt Ltd,100938,10276,10024930,302152,06/03/18,06/05/18,06/08/18,168,253,126,58,2,Great Rye Bread,7
46098,Lagozon Edutech Pvt Ltd,100940,10645,10000469,306165,07/16/2018,07/18/2018,07/20/2018,142,884,147,93,6,Bravo Noodle Soup,4
48788,Lagozon Edutech Pvt Ltd,100947,10315,10020663,302298,06/04/18,06/06/18,06/09/18,136,21,5,13,4,Excellent Cream Soda,2
70618,Lagozon Edutech Pvt Ltd,100949,10316,10020663,302300,06/04/18,06/06/18,06/09/18,136,132,33,37,4,Excellent Diet Soda,9
48870,Lagozon Edutech Pvt Ltd,100953,10507,10016113,308570,08/14/2018,08/16/2018,08/19/2018,162,1751,438,223,4,Tell Tale Macintosh Apples,8
46385,Lagozon Edutech Pvt Ltd,100954,10697,10007564,302301,06/04/18,06/06/18,06/09/18,166,3907,651,125,6,Cutting Edge Potato Salad,9
56023,Lagozon Edutech Pvt Ltd,100956,10506,10021006,304101,06/24/2018,06/26/2018,05/31/2018,162,91808,3060,782,30,Tell Tale Almonds,7
43266,Lagozon Edutech Pvt Ltd,100957,10506,10021006,304102,06/24/2018,06/26/2018,05/31/2018,162,26114,1632,417,16,Tell Tale Almonds,9
55823,Lagozon Edutech Pvt Ltd,100958,10504,10021006,303932,06/23/2018,06/25/2018,06/28/2018,162,34977,1943,362,18,Tell Tale Limes,1
48582,Lagozon Edutech Pvt Ltd,100960,10697,10021006,302016,06/02/18,06/04/18,05/31/2018,162,10853,1085,195,10,Cutting Edge Potato Salad,3
43602,Lagozon Edutech Pvt Ltd,100966,10506,10015267,301562,05/28/2018,05/30/2018,06/02/18,160,40804,2040,521,20,Tell Tale Almonds,7
48897,Lagozon Edutech Pvt Ltd,100967,10671,10015267,302428,06/05/18,06/07/18,06/09/18,160,34998,1944,361,18,Gorilla Low Fat String Cheese,6
48901,Lagozon Edutech Pvt Ltd,100968,10670,10015267,302305,06/04/18,06/06/18,06/09/18,160,269377,5388,1016,50,Gorilla String Cheese,3
48892,Lagozon Edutech Pvt Ltd,100969,10697,10015267,303486,06/18/2018,06/20/2018,06/23/2018,160,434,217,39,2,Cutting Edge Potato Salad,10
51158,Lagozon Edutech Pvt Ltd,100970,10670,10025778,302675,06/09/18,06/11/18,06/14/2018,103,190073,4526,854,42,Gorilla String Cheese,10
51241,Lagozon Edutech Pvt Ltd,100971,10670,10025778,302018,06/02/18,06/04/18,06/07/18,103,124560,3664,691,34,Gorilla String Cheese,8
51251,Lagozon Edutech Pvt Ltd,100972,10505,10025778,302811,06/10/18,06/12/18,06/15/2018,103,3768,628,140,6,Tell Tale Firm Tofu,4
50623,Lagozon Edutech Pvt Ltd,100973,10504,10025778,303934,06/23/2018,06/25/2018,06/27/2018,103,97157,3239,604,30,Tell Tale Limes,8
51253,Lagozon Edutech Pvt Ltd,100974,10697,10025778,304775,07/01/18,07/03/18,07/06/18,103,85091,3039,547,28,Cutting Edge Potato Salad,2
55809,Lagozon Edutech Pvt Ltd,100975,10671,10025778,304646,06/30/2018,07/02/18,07/05/18,103,6913,864,160,8,Gorilla Low Fat String Cheese,4
54461,Lagozon Edutech Pvt Ltd,100976,10671,10025778,305298,07/07/18,07/09/18,07/12/18,103,6913,864,160,8,Gorilla Low Fat String Cheese,4
54485,Lagozon Edutech Pvt Ltd,100978,10554,10020684,303621,06/19/2018,06/21/2018,06/24/2018,144,2006,334,294,6,Fast Dried Apples,9
43422,Lagozon Edutech Pvt Ltd,100979,10300,10009676,304104,06/24/2018,06/26/2018,06/29/2018,141,939119,10435,11027,90,Super Salt,2
43169,Lagozon Edutech Pvt Ltd,100980,10175,10009676,300779,05/20/2018,05/22/2018,05/25/2018,141,1065200,10652,8247,100,High Top New Potatos,7
46781,Lagozon Edutech Pvt Ltd,100986,10683,10023447,300719,05/19/2018,05/21/2018,05/24/2018,176,684,171,243,4,Gorilla Strawberry Yogurt,2
62833,Lagozon Edutech Pvt Ltd,100987,10283,10026081,301745,05/29/2018,05/31/2018,06/03/18,154,117806,327,439,360,Super Sesame Oil,10
61782,Lagozon Edutech Pvt Ltd,100993,10507,10019194,305646,07/13/2018,07/15/2018,07/18/2018,108,450,225,98,2,Tell Tale Macintosh Apples,1
51249,Lagozon Edutech Pvt Ltd,100994,10697,10018146,305399,07/08/18,07/10/18,07/13/2018,157,43414,2171,391,20,Cutting Edge Potato Salad,4
43425,Lagozon Edutech Pvt Ltd,100996,10715,10007564,308572,08/14/2018,08/16/2018,08/19/2018,166,156,78,1,2,Imagine Frozen Mushroom Pizza,2
63537,Lagozon Edutech Pvt Ltd,100998,10598,10009676,300780,05/20/2018,05/22/2018,05/25/2018,141,22428320,56071,46891,400,Landslide White Sugar,1
46210,Lagozon Edutech Pvt Ltd,101000,10507,10020515,306197,07/16/2018,07/18/2018,07/21/2018,143,4050,675,247,6,Tell Tale Macintosh Apples,1
46104,Lagozon Edutech Pvt Ltd,101002,10266,10012226,301429,05/27/2018,05/29/2018,06/01/18,180,18881,1573,454,12,Good Imported Beer,3
47962,Lagozon Edutech Pvt Ltd,101003,10683,10017585,301430,05/27/2018,05/29/2018,06/01/18,134,171,86,113,2,Gorilla Strawberry Yogurt,7
51979,Lagozon Edutech Pvt Ltd,101005,10190,10025737,301892,06/01/18,06/03/18,06/06/18,149,22610739200,706586,328678,32000,High Top Dried Mushrooms,9
53837,Lagozon Edutech Pvt Ltd,101006,10671,10022450,303038,06/12/18,06/14/2018,06/17/2018,167,3889,648,120,6,Gorilla Low Fat String Cheese,7
48699,Lagozon Edutech Pvt Ltd,101007,10671,10000475,303487,06/18/2018,06/20/2018,06/23/2018,179,15555,1296,241,12,Gorilla Low Fat String Cheese,5
48833,Lagozon Edutech Pvt Ltd,101008,10504,10024003,303480,06/18/2018,06/20/2018,06/23/2018,143,432,216,40,2,Tell Tale Limes,2
46158,Lagozon Edutech Pvt Ltd,101009,10697,10024003,304212,06/25/2018,06/27/2018,06/30/2018,143,434,217,39,2,Cutting Edge Potato Salad,7
58946,Lagozon Edutech Pvt Ltd,101011,10957,10018146,301431,05/27/2018,05/29/2018,06/01/18,157,4897,245,208,20,Just Right Chicken Soup,7
53563,Lagozon Edutech Pvt Ltd,101014,10697,10017036,304776,07/01/18,07/03/18,07/06/18,117,21273,1519,274,14,Cutting Edge Potato Salad,1
63550,Lagozon Edutech Pvt Ltd,101015,10504,10017036,303039,06/12/18,06/14/2018,06/17/2018,117,43181,2159,402,20,Tell Tale Limes,10
58928,Lagozon Edutech Pvt Ltd,101016,10671,10017036,306024,07/16/2018,07/18/2018,07/20/2018,117,10802,1080,201,10,Gorilla Low Fat String Cheese,9
54431,Lagozon Edutech Pvt Ltd,101017,10506,10017036,302430,06/05/18,06/07/18,06/10/18,117,408,204,52,2,Tell Tale Almonds,7
54448,Lagozon Edutech Pvt Ltd,101018,10670,10017036,303623,06/19/2018,06/21/2018,06/24/2018,117,1724,431,81,4,Gorilla String Cheese,9
47954,Lagozon Edutech Pvt Ltd,101019,10671,10017036,304346,06/26/2018,06/28/2018,07/01/18,117,52281,2376,441,22,Gorilla Low Fat String Cheese,4
43164,Lagozon Edutech Pvt Ltd,101022,10919,10002144,301149,05/25/2018,05/27/2018,05/30/2018,113,18,9,24,2,BBB Best Corn Oil,2
63602,Lagozon Edutech Pvt Ltd,101024,10683,10012425,300721,05/19/2018,05/21/2018,05/24/2018,108,684,171,230,4,Gorilla Strawberry Yogurt,6
44108,Lagozon Edutech Pvt Ltd,101026,10300,10009676,306025,07/16/2018,07/18/2018,07/20/2018,141,1159406,11594,12531,100,Super Salt,1
58358,Lagozon Edutech Pvt Ltd,101029,10360,10026081,300995,05/22/2018,05/24/2018,05/27/2018,154,289648,928,2752,312,Carlson Low Fat String Cheese,9
53545,Lagozon Edutech Pvt Ltd,101032,10671,10021158,304464,06/29/2018,07/01/18,07/04/18,143,15555,1296,241,12,Gorilla Low Fat String Cheese,6
54430,Lagozon Edutech Pvt Ltd,101033,10671,10021158,304347,06/26/2018,06/28/2018,07/01/18,143,43207,2160,401,20,Gorilla Low Fat String Cheese,10
50567,Lagozon Edutech Pvt Ltd,101034,10670,10021158,303221,06/16/2018,06/18/2018,06/21/2018,143,6896,862,163,8,Gorilla String Cheese,9
48544,Lagozon Edutech Pvt Ltd,101035,10670,10021158,303222,06/16/2018,06/18/2018,06/21/2018,143,15516,1293,244,12,Gorilla String Cheese,1
54460,Lagozon Edutech Pvt Ltd,101036,10671,10021158,305018,07/03/18,07/05/18,07/08/18,143,15555,1296,241,12,Gorilla Low Fat String Cheese,5
47902,Lagozon Edutech Pvt Ltd,101038,10504,10021158,303223,06/16/2018,06/18/2018,06/21/2018,143,15545,1295,241,12,Tell Tale Limes,1
55808,Lagozon Edutech Pvt Ltd,101039,10671,10021158,304466,06/29/2018,07/01/18,07/05/18,143,62219,2592,481,24,Gorilla Low Fat String Cheese,7
51147,Lagozon Edutech Pvt Ltd,101040,10505,10021158,302678,06/09/18,06/11/18,06/14/2018,143,6699,837,187,8,Tell Tale Firm Tofu,9
54467,Lagozon Edutech Pvt Ltd,101041,10567,10019194,303627,06/19/2018,06/21/2018,06/24/2018,108,1841,460,189,4,Atomic Semi-Sweet Chocolate Bar,4
63001,Lagozon Edutech Pvt Ltd,101042,10670,10021158,303628,06/19/2018,06/21/2018,06/24/2018,143,10775,1078,203,10,Gorilla String Cheese,7
61876,Lagozon Edutech Pvt Ltd,101043,10504,10021158,305647,07/13/2018,07/15/2018,07/18/2018,143,27636,1727,322,16,Tell Tale Limes,5
59902,Lagozon Edutech Pvt Ltd,101044,10671,10021158,305543,07/09/18,07/11/18,07/14/2018,143,15555,1296,241,12,Gorilla Low Fat String Cheese,5
45256,Lagozon Edutech Pvt Ltd,101047,10809,10019194,305126,07/06/18,07/08/18,07/11/18,108,6909,691,271,10,Ebony Tomatos,7
51229,Lagozon Edutech Pvt Ltd,101048,10871,10026294,301150,05/25/2018,05/27/2018,05/30/2018,155,322,161,42,2,Nationeel Raisins,7
46196,Lagozon Edutech Pvt Ltd,101050,10507,10017585,302818,06/10/18,06/12/18,06/15/2018,134,450,225,102,2,Tell Tale Macintosh Apples,8
54376,Lagozon Edutech Pvt Ltd,101052,10957,10004256,306320,07/17/2018,07/19/2018,07/22/2018,185,196,49,43,4,Just Right Chicken Soup,6
43424,Lagozon Edutech Pvt Ltd,101055,10834,10020672,303631,06/19/2018,06/21/2018,06/22/2018,125,211,105,60,2,Ebony Oranges,3
53680,Lagozon Edutech Pvt Ltd,101057,10301,10009676,300782,05/20/2018,05/22/2018,05/25/2018,141,3675904,18380,17338,200,Super Apple Butter,9
51264,Lagozon Edutech Pvt Ltd,101058,10301,10009676,303355,06/17/2018,06/19/2018,06/22/2018,141,265584064,156226,147375,1700,Super Apple Butter,6
66457,Lagozon Edutech Pvt Ltd,101059,10301,10009676,304108,06/24/2018,06/26/2018,06/29/2018,141,14703616,36759,34676,400,Super Apple Butter,5
79416,Lagozon Edutech Pvt Ltd,101063,10301,10009676,307115,07/29/2018,07/31/2018,08/03/18,141,14572624,36432,33852,400,Super Apple Butter,4
75814,Lagozon Edutech Pvt Ltd,101067,10301,10009676,311475,09/16/2018,09/18/2018,09/21/2018,141,3643156,18216,16926,200,Super Apple Butter,3
64081,Lagozon Edutech Pvt Ltd,101070,10234,10020332,303215,06/16/2018,06/18/2018,06/17/2018,152,384496,8010,3023,48,Best Choice Salted Pretzels,6
59938,Lagozon Edutech Pvt Ltd,101071,10494,10020332,306274,07/17/2018,07/19/2018,07/20/2018,152,1686978,28116,7884,60,Tell Tale Red Pepper,2
57105,Lagozon Edutech Pvt Ltd,101075,10697,10021158,305020,07/03/18,07/05/18,07/08/18,143,10853,1085,195,10,Cutting Edge Potato Salad,6
59051,Lagozon Edutech Pvt Ltd,101077,10637,10000466,310975,09/10/18,09/12/18,09/15/2018,124,365,182,337,2,Radius Grits,8
43335,Lagozon Edutech Pvt Ltd,101082,10684,10007577,300726,05/19/2018,05/21/2018,05/24/2018,175,311,155,242,2,Gorilla Blueberry Yogurt,8
58330,Lagozon Edutech Pvt Ltd,101083,10414,10002144,300784,05/20/2018,05/22/2018,05/25/2018,113,106,53,56,2,Big Time Ice Cream,1
48437,Lagozon Edutech Pvt Ltd,101087,10627,10019194,304468,06/29/2018,07/01/18,07/04/18,108,1090,545,111,2,Token Diet Soda,1
48442,Lagozon Edutech Pvt Ltd,101089,10968,10020672,300074,06/02/18,06/04/18,06/07/18,125,679,340,177,2,Just Right Canned Tuna in Water,8
49118,Lagozon Edutech Pvt Ltd,101090,10489,10013572,301011,05/22/2018,05/24/2018,05/27/2018,181,1499,750,658,2,Tell Tale Onions,3
51255,Lagozon Edutech Pvt Ltd,101091,10529,10016609,302424,06/05/18,06/07/18,06/10/18,176,171,85,110,2,Fast BBQ Potato Chips,7
61785,Lagozon Edutech Pvt Ltd,101092,10203,10009676,302820,06/10/18,06/12/18,06/15/2018,141,299872,1499,991,200,High Top Broccoli,4
51231,Lagozon Edutech Pvt Ltd,101093,10203,10009676,305401,07/08/18,07/10/18,07/13/2018,141,674712,2249,1486,300,High Top Broccoli,10
59933,Lagozon Edutech Pvt Ltd,101094,10642,10009676,302821,06/10/18,06/12/18,06/15/2018,141,2711,271,99,10,Bravo Canned Yams,4
46801,Lagozon Edutech Pvt Ltd,101098,10007,10026081,304999,07/03/18,07/05/18,07/08/18,154,92834,645,231,144,Washington Diet Cola,8
45255,Lagozon Edutech Pvt Ltd,101099,10370,10026081,301697,05/29/2018,05/31/2018,06/03/18,154,98144,892,396,110,Carlson 1% Milk,6
43187,Lagozon Edutech Pvt Ltd,101102,10965,10009863,301153,05/25/2018,05/27/2018,05/30/2018,153,152,76,127,2,Just Right Beef Soup,5
46166,Lagozon Edutech Pvt Ltd,101127,10622,10015253,300727,05/19/2018,05/21/2018,05/24/2018,158,762,381,185,2,Landslide Grape Jelly,7
63853,Lagozon Edutech Pvt Ltd,101128,10622,10019194,301433,05/27/2018,05/29/2018,06/01/18,108,762,381,162,2,Landslide Grape Jelly,2
64009,Lagozon Edutech Pvt Ltd,101129,10688,10023275,306311,07/17/2018,07/19/2018,07/22/2018,134,105,53,36,2,Cutting Edge Low Fat Bologna,5
87637,Lagozon Edutech Pvt Ltd,101130,10841,10009606,301292,05/26/2018,05/28/2018,05/31/2018,103,1327375,27654,25140,48,Nationeel Corn Chips,3
63838,Lagozon Edutech Pvt Ltd,101133,10637,10019194,314026,10/15/2018,10/17/2018,10/21/2018,108,365,182,360,2,Radius Grits,10
50598,Lagozon Edutech Pvt Ltd,101134,10349,10023793,305390,07/08/18,07/10/18,07/13/2018,115,323,162,80,2,Swell Canned Mixed Fruit,10
53788,Lagozon Edutech Pvt Ltd,101135,10834,10023793,303800,06/22/2018,06/24/2018,06/27/2018,115,211,105,60,2,Ebony Oranges,7
43402,Lagozon Edutech Pvt Ltd,101136,10834,10000453,303493,06/18/2018,06/20/2018,06/23/2018,125,844,211,124,4,Ebony Oranges,8
58326,Lagozon Edutech Pvt Ltd,101137,10668,10019194,300785,05/20/2018,05/22/2018,05/25/2018,108,1880,940,106,2,Gorilla Jack Cheese,8
46772,Lagozon Edutech Pvt Ltd,101138,10627,10019194,304470,06/29/2018,07/01/18,07/04/18,108,1090,545,29,2,Token Diet Soda,10
46793,Lagozon Edutech Pvt Ltd,101139,10814,10020515,301757,05/29/2018,05/31/2018,06/03/18,143,3581,448,116,8,Ebony Squash,6
57090,Lagozon Edutech Pvt Ltd,101140,10668,10020515,301014,05/22/2018,05/24/2018,05/27/2018,143,1880,940,139,2,Gorilla Jack Cheese,2
54409,Lagozon Edutech Pvt Ltd,101141,10696,10020515,304351,06/26/2018,06/28/2018,07/01/18,143,1973,987,92,2,Cutting Edge Sliced Ham,1
61593,Lagozon Edutech Pvt Ltd,101143,10207,10020515,306326,07/17/2018,07/19/2018,07/22/2018,143,546,273,147,2,High Top Sweet Onion,1
46777,Lagozon Edutech Pvt Ltd,101147,10696,10011398,304352,06/26/2018,06/28/2018,07/01/18,185,7893,1973,448,4,Cutting Edge Sliced Ham,5
63226,Lagozon Edutech Pvt Ltd,101148,10279,10016548,305872,07/14/2018,07/16/2018,07/18/2018,118,72,18,124,4,Great Muffins,7
53426,Lagozon Edutech Pvt Ltd,101149,10569,10016548,307467,08/03/18,08/05/18,08/08/18,118,2626,656,10,4,Atomic Spicy Mints,10
48839,Lagozon Edutech Pvt Ltd,101150,10835,10022732,303226,06/16/2018,06/18/2018,06/21/2018,130,191,96,70,2,Ebony Tangerines,2
54495,Lagozon Edutech Pvt Ltd,101153,10869,10018352,304471,06/29/2018,07/01/18,07/04/18,127,36233,1812,2230,20,Nationeel Grape Fruit Roll,8
52011,Lagozon Edutech Pvt Ltd,101154,10886,10026081,303594,06/19/2018,06/21/2018,06/24/2018,154,1086708,1742,3216,624,Monarch Thai Rice,10
49223,Lagozon Edutech Pvt Ltd,101157,10009,10026081,303015,06/12/18,06/14/2018,06/17/2018,154,391108,1956,422,200,Washington Cranberry Juice,8
54497,Lagozon Edutech Pvt Ltd,101159,10057,10026081,302408,06/05/18,06/07/18,06/10/18,154,73130,731,181,100,Club Buttermilk,6
45274,Lagozon Edutech Pvt Ltd,101161,10347,10026081,303595,06/19/2018,06/21/2018,06/24/2018,154,547873,3044,3722,180,Better Fancy Canned Sardines,9
54449,Lagozon Edutech Pvt Ltd,101166,10515,10011398,301155,05/25/2018,05/27/2018,05/30/2018,185,582,291,109,2,Tell Tale Mandarin Oranges,4
47831,Lagozon Edutech Pvt Ltd,101167,10359,10021184,303588,06/19/2018,06/21/2018,06/21/2018,139,1784,892,101,2,Carlson String Cheese,3
47832,Lagozon Edutech Pvt Ltd,101168,10968,10019400,300063,06/01/18,06/03/18,06/03/18,119,35589,1483,2052,24,Just Right Canned Tuna in Water,6
46209,Lagozon Edutech Pvt Ltd,101171,10010,10016807,305128,07/06/18,07/08/18,07/11/18,160,1765,441,325,4,Washington Apple Juice,5
45286,Lagozon Edutech Pvt Ltd,101175,10854,10023212,301159,05/25/2018,05/27/2018,05/30/2018,180,895,224,79,4,Nationeel Salsa Dip,10
51190,Lagozon Edutech Pvt Ltd,101176,10684,10014469,301911,06/01/18,06/03/18,06/06/18,145,1244,311,444,4,Gorilla Blueberry Yogurt,8
46216,Lagozon Edutech Pvt Ltd,101178,10646,10023757,302822,06/10/18,06/12/18,06/15/2018,120,34,17,8,2,Bravo Regular Ramen Soup,6
58892,Lagozon Edutech Pvt Ltd,101182,10646,10021668,302949,06/11/18,06/13/2018,06/16/2018,117,34,17,8,2,Bravo Regular Ramen Soup,7
56007,Lagozon Edutech Pvt Ltd,101184,10909,10017585,304778,07/01/18,07/03/18,07/06/18,134,368,184,71,2,Fantastic Wheat Bread,5
86049,Lagozon Edutech Pvt Ltd,101186,10002,10011521,303808,06/22/2018,06/24/2018,06/27/2018,172,195591,9780,2199,20,Washington Mango Drink,7
86051,Lagozon Edutech Pvt Ltd,101187,10912,10009639,300474,10/09/18,10/11/18,01/14/2020,155,1020,255,723,4,BBB Best Hot Chocolate,7
65990,Lagozon Edutech Pvt Ltd,101188,10032,10019400,302807,06/10/18,06/12/18,06/15/2018,119,110614,1536,391,72,Blue Label Large Canned Shrimp,3
42985,Lagozon Edutech Pvt Ltd,101189,10109,10019194,306916,07/27/2018,07/29/2018,08/01/18,108,160,40,2,4,Golden Popsicles,5
43168,Lagozon Edutech Pvt Ltd,101197,10197,10016334,300729,05/19/2018,05/21/2018,05/24/2018,154,110,27,17,4,High Top Golden Delcious Apples,4
48517,Lagozon Edutech Pvt Ltd,101198,10203,10024942,302002,06/02/18,06/04/18,06/06/18,184,2420,121,27,20,High Top Broccoli,2
45276,Lagozon Edutech Pvt Ltd,101207,10924,10023793,300911,05/21/2018,05/23/2018,05/25/2018,115,368,184,50,2,BBB Best Strawberry Jelly,5
72561,Lagozon Edutech Pvt Ltd,101208,10171,10026294,301163,05/25/2018,05/27/2018,05/30/2018,155,830,415,120,2,High Top Summer Squash,10
72562,Lagozon Edutech Pvt Ltd,101209,10379,10014802,300321,08/21/2018,08/23/2018,01/27/2020,159,539,135,321,4,Moms Foot-Long Hot Dogs,4
46352,Lagozon Edutech Pvt Ltd,101211,10530,10008602,302680,06/09/18,06/11/18,06/13/2018,121,257,128,42,2,Fast Corn Chips,8
61795,Lagozon Edutech Pvt Ltd,101212,10295,10023524,302437,06/05/18,06/07/18,06/10/18,103,181,90,75,2,Super Grape Preserves,2
54396,Lagozon Edutech Pvt Ltd,101215,10988,10025021,305404,07/08/18,07/10/18,07/13/2018,155,1758118,17581,10437,100,Even Better Havarti Cheese,5
54437,Lagozon Edutech Pvt Ltd,101219,10728,10019400,303615,06/19/2018,06/21/2018,06/17/2018,119,644,161,94,4,Imagine Frozen Broccoli,10
45285,Lagozon Edutech Pvt Ltd,101220,10728,10021184,308954,08/19/2018,08/21/2018,08/24/2018,139,162,81,46,2,Imagine Frozen Broccoli,9
58332,Lagozon Edutech Pvt Ltd,101224,10696,10020515,301164,05/25/2018,05/27/2018,05/30/2018,143,1973,987,114,2,Cutting Edge Sliced Ham,8
46291,Lagozon Edutech Pvt Ltd,101225,10627,10023244,304472,06/29/2018,07/01/18,07/04/18,124,1090,545,125,2,Token Diet Soda,8
51081,Lagozon Edutech Pvt Ltd,101228,10066,10005688,302156,06/03/18,06/05/18,06/08/18,107,4492,1123,507,4,Red Spade Low Fat Bologna,6
49126,Lagozon Edutech Pvt Ltd,101229,10644,10005688,302681,06/09/18,06/11/18,06/13/2018,107,230,115,103,2,Bravo Canned Tomatos,7
46129,Lagozon Edutech Pvt Ltd,101230,10561,10019194,301021,05/22/2018,05/24/2018,05/27/2018,108,167,84,9,2,Fast Golden Raisins,8
53812,Lagozon Edutech Pvt Ltd,101231,10388,10019194,301440,05/27/2018,05/29/2018,06/01/18,108,539,135,123,4,Urban Small Brown Eggs,4
48835,Lagozon Edutech Pvt Ltd,101232,10834,10019194,303494,06/18/2018,06/20/2018,06/23/2018,108,3374,422,241,8,Ebony Oranges,1
59047,Lagozon Edutech Pvt Ltd,101233,10668,10019194,306798,07/22/2018,07/24/2018,07/27/2018,108,1897,949,152,2,Gorilla Jack Cheese,8
43218,Lagozon Edutech Pvt Ltd,101234,10830,10012425,300733,05/19/2018,05/21/2018,05/24/2018,108,124,62,60,2,Ebony Cantelope,8
43407,Lagozon Edutech Pvt Ltd,101237,10565,10025034,300790,05/20/2018,05/22/2018,05/25/2018,185,1348,674,713,2,Atomic Mint Chocolate Bar,10
43500,Lagozon Edutech Pvt Ltd,101239,10565,10025034,300792,05/20/2018,05/22/2018,05/25/2018,185,1348,674,713,2,Atomic Mint Chocolate Bar,7
53564,Lagozon Edutech Pvt Ltd,101240,10830,10023235,300898,05/21/2018,05/23/2018,05/26/2018,152,124,62,45,2,Ebony Cantelope,8
53519,Lagozon Edutech Pvt Ltd,101243,10343,10016113,303190,06/16/2018,06/18/2018,06/21/2018,112,513051,2915,1646,176,Better Large Canned Shrimp,10
45839,Lagozon Edutech Pvt Ltd,101248,10928,10023447,303227,06/16/2018,06/18/2018,06/21/2018,176,616,308,250,2,BBB Best Apple Butter,1
46082,Lagozon Edutech Pvt Ltd,101250,10010,10026081,303598,06/19/2018,06/21/2018,06/24/2018,154,501871,2728,1518,184,Washington Apple Juice,4
